season,round,gp_name,driver_code,team,finish_position,avg_finish_3,avg_finish_5,avg_points_3,avg_points_5,dnf_rate_3,dnf_rate_5,avg_grid_to_finish_5,quali_position,gap_to_pole_s,vs_teammate_q_gap_s,team_avg_points_5,cum_points,season_progress
2022,22,Abu Dhabi Grand Prix,OCO,Alpine,7.0,9.0,9.4,2.6666666666666665,4.0,0.3333333333333333,0.4,0.2,8.0,1.0060000000000002,-0.13299999999999557,8.4,83.0,0.9545454545454546
2023,1,Bahrain Grand Prix,OCO,Alpine,18.0,7.666666666666667,7.6,4.666666666666667,5.2,0.3333333333333333,0.2,0.2,9.0,1.206000000000003,-0.633499999999998,9.6,0.0,0.0
2023,2,Saudi Arabian Grand Prix,OCO,Alpine,8.0,11.0,10.4,3.3333333333333335,2.8,0.3333333333333333,0.4,-1.8,7.0,0.8130000000000024,-0.13949999999999818,6.4,0.0,0.045454545454545456
2023,3,Australian Grand Prix,OCO,Alpine,14.0,11.0,9.8,3.3333333333333335,3.6,0.3333333333333333,0.4,0.0,11.0,1.0360000000000014,0.09700000000000841,6.4,4.0,0.09090909090909091
2023,4,Azerbaijan Grand Prix,OCO,Alpine,15.0,13.333333333333334,11.0,1.3333333333333333,2.8,0.6666666666666666,0.4,-1.0,12.0,1.5949999999999989,-1.5275000000000034,5.6,4.0,0.13636363636363635
2023,5,Miami Grand Prix,OCO,Alpine,9.0,12.333333333333334,12.4,1.3333333333333333,2.0,0.3333333333333333,0.4,-1.8,8.0,0.6300000000000097,-0.08399999999998897,2.8,4.0,0.18181818181818182
2023,6,Monaco Grand Prix,OCO,Alpine,3.0,12.666666666666666,12.8,0.6666666666666666,1.2,0.3333333333333333,0.4,-2.2,4.0,0.1880000000000024,-0.18999999999999773,2.8,6.0,0.22727272727272727
2023,7,Spanish Grand Prix,OCO,Alpine,8.0,9.0,9.8,5.666666666666667,4.2,0.0,0.2,-0.4,7.0,0.7289999999999992,0.09250000000000114,6.6,21.0,0.2727272727272727
2023,8,Canadian Grand Prix,OCO,Alpine,8.0,6.666666666666667,9.8,7.0,4.2,0.0,0.2,-0.4,6.0,1.6810000000000116,-1.2399999999999949,6.4,25.0,0.3181818181818182
2023,9,Austrian Grand Prix,OCO,Alpine,14.0,6.333333333333333,8.6,7.666666666666667,5.0,0.0,0.0,-0.2,12.0,1.0619999999999976,0.14150000000000773,7.2,29.0,0.36363636363636365
2023,10,British Grand Prix,OCO,Alpine,20.0,10.0,8.4,2.6666666666666665,5.0,0.3333333333333333,0.2,-1.4,13.0,2.236000000000004,0.6335000000000122,7.4,29.0,0.4090909090909091
2023,11,Hungarian Grand Prix,OCO,Alpine,19.0,14.0,10.6,1.3333333333333333,4.6,0.6666666666666666,0.4,-2.6,12.0,1.2319999999999993,-0.1880000000000024,6.2,29.0,0.45454545454545453
2023,12,Belgian Grand Prix,OCO,Alpine,8.0,17.666666666666668,13.8,0.0,1.6,1.0,0.6,-4.0,15.0,10.203999999999994,1.3504999999999967,2.0,29.0,0.5
2023,13,Dutch Grand Prix,OCO,Alpine,10.0,15.666666666666666,13.8,1.3333333333333333,1.6,0.6666666666666666,0.6,-2.4,17.0,11.543000000000006,0.9909999999999997,1.8,33.0,0.5454545454545454
2023,14,Italian Grand Prix,OCO,Alpine,19.0,12.333333333333334,14.2,1.6666666666666667,1.0,0.3333333333333333,0.6,-0.8,18.0,2.254000000000005,0.0014999999999929514,4.2,34.0,0.5909090909090909
2023,15,Singapore Grand Prix,OCO,Alpine,18.0,12.333333333333334,15.2,1.6666666666666667,1.0,0.3333333333333333,0.6,-0.6,8.0,0.6890000000000072,-0.30049999999999955,4.0,34.0,0.6363636363636364
2023,16,Japanese Grand Prix,OCO,Alpine,9.0,15.666666666666666,14.8,0.3333333333333333,1.0,0.6666666666666666,0.6,-1.2,14.0,1.7090000000000032,0.03849999999999909,5.6,34.0,0.6818181818181818
2023,17,Qatar Grand Prix,OCO,Alpine,7.0,15.333333333333334,12.8,0.6666666666666666,1.4,0.6666666666666666,0.4,1.2,8.0,0.9849999999999994,0.10500000000000398,6.2,36.0,0.7272727272727273
2023,18,United States Grand Prix,OCO,Alpine,18.0,11.333333333333334,12.6,2.6666666666666665,1.8,0.3333333333333333,0.4,0.2,8.0,0.4309999999999974,0.03249999999999886,6.6,42.0,0.7727272727272727
2023,19,Mexico City Grand Prix,OCO,Alpine,10.0,11.333333333333334,14.2,2.6666666666666665,1.6,0.3333333333333333,0.6,-3.0,16.0,1.9140000000000015,0.27949999999999875,5.0,42.0,0.8181818181818182
2023,20,São Paulo Grand Prix,OCO,Alpine,10.0,11.666666666666666,12.4,2.3333333333333335,1.8,0.3333333333333333,0.4,-1.8,12.0,0.5409999999999968,-0.0024999999999977263,5.2,43.0,0.8636363636363636
2023,21,Las Vegas Grand Prix,OCO,Alpine,4.0,12.666666666666666,10.8,0.6666666666666666,2.0,0.6666666666666666,0.4,1.0,17.0,2.108000000000004,0.7974999999999994,5.0,44.0,0.9090909090909091
2023,22,Abu Dhabi Grand Prix,OCO,Alpine,12.0,8.0,9.8,4.666666666666667,4.0,0.3333333333333333,0.4,2.4,12.0,0.9460000000000122,0.1565000000000083,6.8,56.0,0.9545454545454546
2024,9,Canadian Grand Prix,OCO,Alpine,10.0,8.666666666666666,10.8,4.333333333333333,2.8,0.3333333333333333,0.4,2.2,18.0,1.6929999999999978,0.24750000000000227,5.6,0.0,0.3333333333333333
2024,10,Spanish Grand Prix,OCO,Alpine,10.0,8.666666666666666,9.2,4.333333333333333,3.0,0.0,0.2,5.8,9.0,0.7259999999999991,0.12599999999999056,4.6,1.0,0.375
2024,11,Austrian Grand Prix,OCO,Alpine,12.0,10.666666666666666,9.2,0.6666666666666666,3.0,0.0,0.2,4.4,10.0,0.960000000000008,-0.04249999999998977,5.0,2.0,0.4166666666666667
2024,12,British Grand Prix,OCO,Alpine,16.0,10.666666666666666,9.6,0.6666666666666666,2.8,0.0,0.0,3.2,18.0,8.738,-2.623499999999993,3.8,2.0,0.4583333333333333
2024,13,Hungarian Grand Prix,OCO,Alpine,18.0,12.666666666666666,12.0,0.3333333333333333,0.4,0.3333333333333333,0.2,1.2,19.0,2.8220000000000027,-0.05849999999999511,1.4,2.0,0.5
2024,14,Belgian Grand Prix,OCO,Alpine,9.0,15.333333333333334,13.2,0.0,0.4,0.6666666666666666,0.4,1.4,10.0,1.3009999999999877,-0.08750000000000568,1.4,2.0,0.5416666666666666
2024,15,Dutch Grand Prix,OCO,Alpine,15.0,14.333333333333334,13.0,0.6666666666666666,0.6,0.6666666666666666,0.4,-0.2,16.0,2.3220000000000027,0.5900000000000034,1.2,4.0,0.5833333333333334
2024,16,Italian Grand Prix,OCO,Alpine,14.0,14.0,14.0,0.6666666666666666,0.4,0.6666666666666666,0.6,0.2,15.0,1.4369999999999976,0.012999999999991019,1.0,4.0,0.625
2024,17,Azerbaijan Grand Prix,OCO,Alpine,15.0,12.666666666666666,14.4,0.6666666666666666,0.4,0.6666666666666666,0.8,0.8,19.0,3.13900000000001,0.6625000000000085,0.8,4.0,0.6666666666666666
2024,18,Singapore Grand Prix,OCO,Alpine,13.0,14.666666666666666,14.2,0.0,0.4,1.0,0.8,1.4,15.0,1.2439999999999998,-0.2715000000000032,0.8,4.0,0.7083333333333334
2024,19,United States Grand Prix,OCO,Alpine,18.0,14.0,13.2,0.0,0.4,1.0,0.8,1.6,13.0,1.266999999999996,0.28949999999998965,0.8,4.0,0.75
2024,20,Mexico City Grand Prix,OCO,Alpine,13.0,15.333333333333334,15.0,0.0,0.0,1.0,1.0,0.4,19.0,1.6710000000000065,0.36249999999999716,0.4,4.0,0.7916666666666666
2024,21,São Paulo Grand Prix,OCO,Alpine,2.0,14.666666666666666,14.6,0.0,0.0,1.0,1.0,-2.2,4.0,1.0699999999999932,-2.4724999999999966,0.2,4.0,0.8333333333333334
2024,22,Las Vegas Grand Prix,OCO,Alpine,17.0,11.0,12.2,6.0,3.6,0.6666666666666666,0.8,-2.0,11.0,0.909000000000006,0.2785000000000082,6.8,22.0,0.875
2024,23,Qatar Grand Prix,OCO,Alpine,20.0,10.666666666666666,12.6,6.0,3.6,0.6666666666666666,0.8,-4.2,20.0,2.1940000000000026,0.6384999999999934,6.8,22.0,0.9166666666666666
2022,1,Bahrain Grand Prix,PER,Red Bull Racing,18.0,,,,,,,,4.0,0.36299999999999955,0.12000000000000455,,0.0,0.0
2022,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,4.0,18.0,18.0,0.0,0.0,1.0,1.0,-14.0,1.0,0.0,-0.13049999999999784,0.0,0.0,0.045454545454545456
2022,3,Australian Grand Prix,PER,Red Bull Racing,2.0,11.0,11.0,6.0,6.0,0.5,0.5,-8.5,3.0,0.3719999999999999,0.042999999999992156,18.5,12.0,0.09090909090909091
2022,4,Emilia Romagna Grand Prix,PER,Red Bull Racing,2.0,8.0,8.0,10.0,10.0,0.3333333333333333,0.3333333333333333,-5.333333333333333,7.0,0.5030000000000001,0.25150000000000716,18.333333333333332,30.0,0.13636363636363635
2022,5,Miami Grand Prix,PER,Red Bull Racing,4.0,2.6666666666666665,6.5,16.0,12.0,0.0,0.25,-3.75,4.0,0.23999999999999488,0.022500000000007958,24.75,48.0,0.18181818181818182
2022,6,Spanish Grand Prix,PER,Red Bull Racing,2.0,2.6666666666666665,6.0,16.0,12.0,0.0,0.2,-3.0,5.0,0.6700000000000017,0.1735000000000042,27.4,60.0,0.22727272727272727
2022,7,Monaco Grand Prix,PER,Red Bull Racing,1.0,2.6666666666666665,2.8,16.333333333333332,15.8,0.0,0.0,0.4,3.0,0.2530000000000001,-0.01850000000000307,36.2,79.0,0.2727272727272727
2022,8,Azerbaijan Grand Prix,PER,Red Bull Racing,2.0,2.3333333333333335,2.2,18.666666666666668,18.4,0.0,0.0,1.4,2.0,0.2820000000000107,-0.03249999999999886,36.8,104.0,0.3181818181818182
2022,9,Canadian Grand Prix,PER,Red Bull Racing,20.0,1.6666666666666667,2.2,21.0,18.6,0.0,0.0,1.2,13.0,11.827999999999989,5.9140000000000015,42.0,123.0,0.36363636363636365
2022,10,British Grand Prix,PER,Red Bull Racing,2.0,7.666666666666667,5.8,14.666666666666666,15.0,0.3333333333333333,0.2,-0.4,4.0,1.391999999999996,0.695999999999998,38.2,123.0,0.4090909090909091
2022,11,Austrian Grand Prix,PER,Red Bull Racing,20.0,8.0,5.4,12.333333333333334,16.2,0.3333333333333333,0.2,0.0,13.0,1.159000000000006,0.5794999999999959,35.4,141.0,0.45454545454545453
2022,12,French Grand Prix,PER,Red Bull Racing,4.0,14.0,9.0,6.0,12.4,0.6666666666666666,0.4,-3.6,3.0,0.46299999999999386,0.07949999999999591,30.4,141.0,0.5
2022,13,Hungarian Grand Prix,PER,Red Bull Racing,5.0,8.666666666666666,9.6,10.0,9.8,0.3333333333333333,0.4,-4.2,11.0,1.13900000000001,0.4065000000000083,29.8,153.0,0.5454545454545454
2022,14,Belgian Grand Prix,PER,Red Bull Racing,2.0,9.666666666666666,10.2,7.333333333333333,8.0,0.3333333333333333,0.4,-3.0,3.0,0.796999999999997,0.3984999999999985,28.0,163.0,0.5909090909090909
2022,15,Dutch Grand Prix,PER,Red Bull Racing,5.0,3.6666666666666665,6.6,13.333333333333334,11.6,0.0,0.2,-1.6,5.0,0.7349999999999994,0.3675000000000068,31.8,181.0,0.6363636363636364
2022,16,Italian Grand Prix,PER,Red Bull Racing,6.0,4.0,7.2,12.666666666666666,10.0,0.0,0.2,-2.0,4.0,1.0450000000000017,0.45000000000000284,34.2,191.0,0.6818181818181818
2022,17,Singapore Grand Prix,PER,Red Bull Racing,1.0,4.333333333333333,4.4,12.333333333333334,11.8,0.0,0.0,2.4,2.0,0.02199999999999136,-0.9805000000000064,37.2,200.0,0.7272727272727273
2022,18,Japanese Grand Prix,PER,Red Bull Racing,2.0,4.0,3.8,14.666666666666666,14.4,0.0,0.0,2.8,4.0,0.40500000000000114,0.20250000000000057,36.0,225.0,0.7727272727272727
2022,19,United States Grand Prix,PER,Red Bull Racing,4.0,3.0,3.2,17.333333333333332,16.0,0.0,0.0,2.0,4.0,0.2890000000000015,0.09850000000000136,37.6,243.0,0.8181818181818182
2022,20,Mexico City Grand Prix,PER,Red Bull Racing,3.0,2.3333333333333335,3.6,18.333333333333332,14.8,0.0,0.0,3.0,4.0,0.35299999999999443,0.1764999999999901,36.2,255.0,0.8636363636363636
2022,21,São Paulo Grand Prix,PER,Red Bull Racing,7.0,3.0,3.2,15.0,15.8,0.0,0.0,3.2,9.0,0.5750000000000028,0.2875000000000085,37.0,270.0,0.9090909090909091
2022,22,Abu Dhabi Grand Prix,PER,Red Bull Racing,3.0,4.666666666666667,3.4,11.0,15.2,0.0,0.0,1.2,2.0,0.22800000000000864,0.11400000000000432,33.0,276.0,0.9545454545454546
2023,1,Bahrain Grand Prix,PER,Red Bull Racing,2.0,4.333333333333333,3.8,12.0,13.2,0.0,0.0,0.8,2.0,0.13800000000000523,0.06900000000000261,34.8,0.0,0.0
2023,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,1.0,4.0,3.8,13.0,13.2,0.0,0.0,0.4,1.0,0.0,-0.24800000000000466,34.8,18.0,0.045454545454545456
2023,3,Australian Grand Prix,PER,Red Bull Racing,5.0,2.0,3.2,19.333333333333332,15.8,0.0,0.0,-0.6,20.0,,,36.2,43.0,0.09090909090909091
2023,4,Azerbaijan Grand Prix,PER,Red Bull Racing,1.0,2.6666666666666665,3.6,18.0,15.0,0.0,0.0,2.2,3.0,0.2920000000000016,0.0519999999999925,35.4,54.0,0.13636363636363635
2023,5,Miami Grand Prix,PER,Red Bull Racing,2.0,2.3333333333333335,2.4,20.333333333333332,18.8,0.0,0.0,3.2,1.0,0.027000000000001023,0.013500000000007617,41.2,79.0,0.18181818181818182
2023,6,Monaco Grand Prix,PER,Red Bull Racing,16.0,2.6666666666666665,2.2,18.0,19.4,0.0,0.0,3.2,20.0,2.4849999999999994,1.2425000000000068,42.0,97.0,0.22727272727272727
2023,7,Spanish Grand Prix,PER,Red Bull Racing,4.0,6.333333333333333,5.0,14.333333333333334,15.8,0.3333333333333333,0.2,4.0,11.0,1.0619999999999976,0.5310000000000059,38.4,97.0,0.2727272727272727
2023,8,Canadian Grand Prix,PER,Red Bull Racing,6.0,7.333333333333333,5.6,10.0,13.2,0.3333333333333333,0.2,5.4,12.0,2.234000000000009,0.9335000000000093,37.2,109.0,0.3181818181818182
2023,9,Austrian Grand Prix,PER,Red Bull Racing,3.0,8.666666666666666,5.8,7.0,12.8,0.3333333333333333,0.2,3.6,15.0,0.7860000000000014,0.3930000000000007,36.8,118.0,0.36363636363636365
2023,10,British Grand Prix,PER,Red Bull Racing,6.0,4.333333333333333,6.2,12.0,10.8,0.0,0.2,5.6,15.0,3.2480000000000047,1.6240000000000094,36.4,133.0,0.4090909090909091
2023,11,Hungarian Grand Prix,PER,Red Bull Racing,3.0,5.0,7.0,10.666666666666666,8.8,0.0,0.2,7.6,9.0,0.43600000000000705,0.21650000000001057,34.4,141.0,0.45454545454545453
2023,12,Belgian Grand Prix,PER,Red Bull Racing,2.0,4.0,4.4,12.666666666666666,11.8,0.0,0.0,8.0,3.0,0.8769999999999953,0.43849999999999056,37.6,156.0,0.5
2023,13,Dutch Grand Prix,PER,Red Bull Racing,4.0,3.6666666666666665,4.0,13.666666666666666,13.0,0.0,0.0,6.6,7.0,1.3130000000000024,0.6564999999999941,38.6,174.0,0.5454545454545454
2023,14,Italian Grand Prix,PER,Red Bull Racing,2.0,3.0,3.6,15.0,13.6,0.0,0.0,6.0,5.0,0.39400000000000546,0.1905000000000001,39.2,186.0,0.5909090909090909
2023,15,Singapore Grand Prix,PER,Red Bull Racing,8.0,2.6666666666666665,3.4,16.0,14.2,0.0,0.0,4.2,13.0,1.115000000000009,-0.03699999999999193,39.6,204.0,0.6363636363636364
2023,16,Japanese Grand Prix,PER,Red Bull Racing,19.0,4.666666666666667,3.8,11.333333333333334,13.4,0.0,0.0,3.4,5.0,0.7730000000000103,0.3865000000000123,35.6,208.0,0.6818181818181818
2023,17,Qatar Grand Prix,PER,Red Bull Racing,10.0,9.666666666666666,7.0,7.333333333333333,10.4,0.3333333333333333,0.2,-0.6,13.0,1.6839999999999975,0.8419999999999987,32.6,208.0,0.7272727272727273
2023,18,United States Grand Prix,PER,Red Bull Racing,4.0,12.333333333333334,8.6,1.6666666666666667,7.0,0.3333333333333333,0.2,1.4,9.0,0.45000000000000284,0.08250000000001023,29.4,209.0,0.7727272727272727
2023,19,Mexico City Grand Prix,PER,Red Bull Racing,20.0,11.0,8.6,4.333333333333333,7.0,0.3333333333333333,0.2,1.8,5.0,0.257000000000005,0.0799999999999983,29.4,221.0,0.8181818181818182
2023,20,São Paulo Grand Prix,PER,Red Bull Racing,4.0,11.333333333333334,12.2,4.333333333333333,3.4,0.3333333333333333,0.4,-1.8,9.0,0.1979999999999933,0.028499999999993975,25.8,221.0,0.8636363636363636
2023,21,Las Vegas Grand Prix,PER,Red Bull Racing,3.0,9.333333333333334,11.4,8.0,5.0,0.3333333333333333,0.4,-1.8,12.0,1.1290000000000049,0.3755000000000024,30.4,233.0,0.9090909090909091
2023,22,Abu Dhabi Grand Prix,PER,Red Bull Racing,4.0,9.0,8.2,9.0,8.0,0.3333333333333333,0.2,2.6,9.0,0.6710000000000065,0.33550000000001035,33.2,248.0,0.9545454545454546
2024,9,Canadian Grand Prix,PER,Red Bull Racing,18.0,3.6666666666666665,7.0,13.0,10.2,0.0,0.2,1.6,16.0,1.583999999999989,0.6629999999999967,35.4,0.0,0.3333333333333333
2024,10,Spanish Grand Prix,PER,Red Bull Racing,8.0,8.333333333333334,9.8,9.0,7.8,0.3333333333333333,0.4,0.2,8.0,0.6710000000000065,0.32550000000000523,33.0,0.0,0.375
2024,11,Austrian Grand Prix,PER,Red Bull Racing,7.0,10.0,7.4,5.333333333333333,8.6,0.3333333333333333,0.2,3.8,8.0,0.8300000000000125,0.41500000000000625,33.8,4.0,0.4166666666666667
2024,12,British Grand Prix,PER,Red Bull Racing,17.0,11.0,8.0,3.3333333333333335,7.4,0.3333333333333333,0.2,3.0,19.0,12.528999999999996,6.072500000000005,29.6,10.0,0.4583333333333333
2024,13,Hungarian Grand Prix,PER,Red Bull Racing,7.0,10.666666666666666,10.8,3.3333333333333335,4.4,0.3333333333333333,0.4,2.0,16.0,2.658999999999992,1.3064999999999998,25.2,10.0,0.5
2024,14,Belgian Grand Prix,PER,Red Bull Racing,7.0,10.333333333333334,11.4,4.0,3.2,0.3333333333333333,0.4,2.8,3.0,0.6059999999999945,0.30299999999999727,20.8,16.0,0.5416666666666666
2024,15,Dutch Grand Prix,PER,Red Bull Racing,6.0,10.333333333333334,9.2,4.333333333333333,4.6,0.3333333333333333,0.2,2.2,5.0,0.742999999999995,0.19350000000000023,19.6,23.0,0.5833333333333334
2024,16,Italian Grand Prix,PER,Red Bull Racing,8.0,6.666666666666667,8.8,7.0,5.4,0.0,0.2,1.4,8.0,0.7349999999999994,0.20000000000000284,19.0,31.0,0.625
2024,17,Azerbaijan Grand Prix,PER,Red Bull Racing,17.0,7.0,9.0,6.333333333333333,5.0,0.0,0.2,1.2,4.0,0.4480000000000075,-0.10500000000000398,18.2,35.0,0.6666666666666666
2024,18,Singapore Grand Prix,PER,Red Bull Racing,10.0,10.333333333333334,9.0,4.0,5.0,0.3333333333333333,0.2,-2.0,13.0,1.0539999999999878,0.44949999999998624,16.6,35.0,0.7083333333333334
2024,19,United States Grand Prix,PER,Red Bull Racing,7.0,11.666666666666666,9.6,1.6666666666666667,4.0,0.6666666666666666,0.4,-3.2,10.0,0.6899999999999977,0.3294999999999959,17.2,36.0,0.75
2024,20,Mexico City Grand Prix,PER,Red Bull Racing,17.0,11.333333333333334,9.6,2.3333333333333335,3.8,0.6666666666666666,0.4,-1.8,18.0,1.6650000000000063,0.7199999999999989,17.6,42.0,0.7916666666666666
2024,21,São Paulo Grand Prix,PER,Red Bull Racing,11.0,11.333333333333334,11.8,2.3333333333333335,2.2,0.6666666666666666,0.6,-1.4,13.0,4.753,0.19350000000000023,14.0,42.0,0.8333333333333334
2024,22,Las Vegas Grand Prix,PER,Red Bull Racing,10.0,11.666666666666666,12.4,2.0,1.4,0.3333333333333333,0.6,-1.2,16.0,1.8430000000000035,0.679000000000002,16.8,42.0,0.875
2024,23,Qatar Grand Prix,PER,Red Bull Racing,17.0,12.666666666666666,11.0,0.3333333333333333,1.6,0.3333333333333333,0.4,2.4,9.0,0.9050000000000011,0.45250000000000057,17.0,43.0,0.9166666666666666
2024,24,Abu Dhabi Grand Prix,PER,Red Bull Racing,20.0,12.666666666666666,12.4,0.3333333333333333,1.4,0.3333333333333333,0.4,0.2,10.0,0.6689999999999969,0.1594999999999942,18.2,43.0,0.9583333333333334
2023,1,Bahrain Grand Prix,PIA,McLaren,20.0,,,,,,,,18.0,2.3930000000000007,0.35999999999999943,5.6,0.0,0.0
2023,2,Saudi Arabian Grand Prix,PIA,McLaren,15.0,20.0,20.0,0.0,0.0,1.0,1.0,-2.0,9.0,0.9779999999999944,-0.6020000000000039,5.4,0.0,0.045454545454545456
2023,3,Australian Grand Prix,PIA,McLaren,8.0,17.5,17.5,0.0,0.0,0.5,0.5,-4.5,16.0,1.7849999999999966,0.19899999999999807,3.8,0.0,0.09090909090909091
2023,4,Azerbaijan Grand Prix,PIA,McLaren,11.0,14.333333333333334,14.333333333333334,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,10.0,1.4080000000000013,0.16500000000000625,4.6,4.0,0.13636363636363635
2023,5,Miami Grand Prix,PIA,McLaren,19.0,11.333333333333334,13.5,1.3333333333333333,1.0,0.0,0.25,-0.5,19.0,1.6700000000000017,0.045000000000001705,5.0,4.0,0.18181818181818182
2023,6,Monaco Grand Prix,PIA,McLaren,10.0,12.666666666666666,14.6,1.3333333333333333,0.8,0.3333333333333333,0.4,-0.4,11.0,1.0300000000000011,0.07049999999999557,2.8,4.0,0.22727272727272727
2023,7,Spanish Grand Prix,PIA,McLaren,13.0,13.333333333333334,12.6,0.3333333333333333,1.0,0.6666666666666666,0.4,0.2,10.0,0.7869999999999919,0.14150000000000773,3.4,5.0,0.2727272727272727
2023,8,Canadian Grand Prix,PIA,McLaren,11.0,14.0,12.2,0.3333333333333333,1.0,1.0,0.6,0.8,9.0,0.9340000000000117,0.1560000000000059,3.4,5.0,0.3181818181818182
2023,9,Austrian Grand Prix,PIA,McLaren,16.0,11.333333333333334,12.8,0.3333333333333333,0.2,0.6666666666666666,0.6,-1.4,13.0,1.2139999999999986,0.47350000000000136,1.0,5.0,0.36363636363636365
2023,10,British Grand Prix,PIA,McLaren,4.0,13.333333333333334,13.8,0.0,0.2,0.6666666666666666,0.8,-1.8,3.0,0.3719999999999999,0.06550000000000011,3.0,5.0,0.4090909090909091
2023,11,Hungarian Grand Prix,PIA,McLaren,5.0,10.333333333333334,10.8,4.0,2.6,0.3333333333333333,0.6,-2.0,4.0,0.2960000000000065,0.10550000000000637,9.0,17.0,0.45454545454545453
2023,12,Belgian Grand Prix,PIA,McLaren,20.0,8.333333333333334,9.8,7.333333333333333,4.4,0.3333333333333333,0.4,-2.4,6.0,1.1969999999999885,-0.15200000000000102,14.0,27.0,0.5
2023,13,Dutch Grand Prix,PIA,McLaren,9.0,9.666666666666666,11.2,7.333333333333333,4.4,0.3333333333333333,0.4,-4.6,8.0,1.3710000000000093,0.4170000000000016,15.2,27.0,0.5454545454545454
2023,14,Italian Grand Prix,PIA,McLaren,12.0,11.333333333333334,10.8,4.0,4.8,0.3333333333333333,0.4,-4.2,7.0,0.49099999999999966,-0.09700000000000841,16.8,29.0,0.5909090909090909
2023,15,Singapore Grand Prix,PIA,McLaren,7.0,13.666666666666666,10.0,0.6666666666666666,4.8,0.3333333333333333,0.2,-4.6,17.0,1.9180000000000064,0.8160000000000025,15.2,29.0,0.6363636363636364
2023,16,Japanese Grand Prix,PIA,McLaren,3.0,9.333333333333334,10.6,2.6666666666666665,3.6,0.0,0.2,-2.4,2.0,0.5810000000000031,-0.017499999999998295,14.0,35.0,0.6818181818181818
2023,17,Qatar Grand Prix,PIA,McLaren,2.0,7.333333333333333,10.2,7.0,4.6,0.0,0.2,-2.4,6.0,0.7620000000000005,-0.07250000000000512,15.0,50.0,0.7272727272727273
2023,18,United States Grand Prix,PIA,McLaren,17.0,4.0,6.6,13.0,8.2,0.0,0.0,1.4,10.0,0.7439999999999998,0.30700000000000216,20.4,68.0,0.7727272727272727
2023,19,Mexico City Grand Prix,PIA,McLaren,8.0,7.333333333333333,8.2,11.0,7.8,0.3333333333333333,0.2,0.2,7.0,0.45700000000000784,-1.9655000000000058,22.4,68.0,0.8181818181818182
2023,20,São Paulo Grand Prix,PIA,McLaren,14.0,9.0,7.4,7.333333333333333,8.6,0.3333333333333333,0.2,1.0,10.0,0.3089999999999975,0.15449999999999875,24.4,72.0,0.8636363636363636
2023,21,Las Vegas Grand Prix,PIA,McLaren,10.0,13.0,8.8,1.3333333333333333,7.4,0.6666666666666666,0.4,-1.8,19.0,2.1239999999999952,0.07349999999999568,23.4,72.0,0.9090909090909091
2023,22,Abu Dhabi Grand Prix,PIA,McLaren,6.0,10.666666666666666,10.2,2.0,4.8,0.3333333333333333,0.4,0.0,3.0,0.3370000000000033,-0.017000000000010118,17.2,74.0,0.9545454545454546
2024,9,Canadian Grand Prix,PIA,McLaren,5.0,10.0,11.0,3.3333333333333335,2.8,0.3333333333333333,0.4,-1.4,4.0,0.36099999999999,0.04099999999999682,14.2,0.0,0.3333333333333333
2024,10,Spanish Grand Prix,PIA,McLaren,7.0,7.0,8.6,6.666666666666667,4.8,0.0,0.2,-0.2,10.0,0.6280000000000001,0.31399999999999295,16.2,10.0,0.375
2024,11,Austrian Grand Prix,PIA,McLaren,2.0,6.0,8.4,8.0,5.2,0.0,0.2,0.4,7.0,0.7340000000000089,0.16499999999999204,18.4,16.0,0.4166666666666667
2024,12,British Grand Prix,PIA,McLaren,4.0,4.666666666666667,6.0,11.333333333333334,8.8,0.0,0.0,2.2,5.0,0.41799999999999216,0.10349999999999682,18.2,34.0,0.4583333333333333
2024,13,Hungarian Grand Prix,PIA,McLaren,1.0,4.333333333333333,4.8,12.0,10.8,0.0,0.0,0.8,2.0,0.02199999999999136,0.01099999999999568,23.2,46.0,0.5
2024,14,Belgian Grand Prix,PIA,McLaren,2.0,2.3333333333333335,3.8,18.333333333333332,14.2,0.0,0.0,1.6,6.0,0.867999999999995,0.023000000000010346,28.2,71.0,0.5416666666666666
2024,15,Dutch Grand Prix,PIA,McLaren,4.0,2.3333333333333335,3.2,18.333333333333332,15.8,0.0,0.0,2.4,3.0,0.4989999999999952,0.2494999999999976,28.2,89.0,0.5833333333333334
2024,16,Italian Grand Prix,PIA,McLaren,2.0,2.3333333333333335,2.6,18.333333333333332,17.0,0.0,0.0,1.8,2.0,0.10900000000000887,0.054500000000004434,30.8,101.0,0.625
2024,17,Azerbaijan Grand Prix,PIA,McLaren,1.0,2.6666666666666665,2.6,16.0,17.0,0.0,0.0,0.8,2.0,0.32100000000001216,-0.9615000000000009,34.0,119.0,0.6666666666666666
2024,18,Singapore Grand Prix,PIA,McLaren,3.0,2.3333333333333335,2.0,18.333333333333332,19.6,0.0,0.0,0.8,5.0,0.11499999999999488,0.05749999999999034,36.2,144.0,0.7083333333333334
2024,19,United States Grand Prix,PIA,McLaren,5.0,2.0,2.4,19.333333333333332,17.6,0.0,0.0,1.0,5.0,0.6200000000000045,0.3100000000000023,35.6,159.0,0.75
